date,year,month,week,tv_grps,digital_impressions,social_media_spend,search_spend,ooh_impressions,radio_grps,print_spend,influencer_spend,weekly_sales_units
2025-02-02,2025,2,5,188.09558229082256,220943.43612229708,13070.10170925167,15244.594641870472,34053.02113293929,86.74202752560294,9383.790117756873,15520.91996750663,15975.675384291791
2025-02-09,2025,2,6,414.6208107796797,495500.9970470262,33158.25360026468,11210.660385716055,37526.815810461914,218.92282424891866,8458.385994453824,8176.038438862259,25127.628359000122
2025-02-16,2025,2,7,343.18600953269123,251879.65427254818,13308.540575341613,12104.66526585722,22663.148777436552,76.96486250060627,10321.328847093451,4737.125104290725,20728.46705553456
2025-02-23,2025,2,8,225.30599261701587,125225.65222580206,17380.840257297823,14157.066337755767,42445.02954923314,26.926454626425244,6219.530381634297,10086.230874858631,15735.406705410398
2025-03-02,2025,3,9,430.5000481056335,184985.88812842924,14795.739253179541,19133.679878115974,12450.495005030238,111.83887703408497,5511.902750076299,14880.91894418285,15216.595800096859
2025-03-09,2025,3,10,451.7023246695903,220388.92968428155,20838.039931106832,11501.395090081453,18497.26906279834,113.62196779633345,12045.318635797988,15815.932802352869,16026.805132962027
2025-03-16,2025,3,11,138.73447675179173,168470.02131680006,18070.33916731726,19095.74327749336,15984.53011042562,72.55201796579809,14104.980480454738,6691.507749603636,14705.006090645775
2025-03-23,2025,3,12,422.43643554953127,154408.3536687761,16193.155083282423,18964.474322948317,12890.401250730385,122.86418620935093,10304.307396040382,8408.055365088405,13599.447624215272
2025-03-30,2025,3,13,188.13330108270242,79278.35339894622,26797.537808522116,15129.985992627815,9093.25120311734,34.65125461620254,10270.796397521914,17733.545850697654,11145.119191361766
2025-04-06,2025,4,14,178.28526242192362,119519.3774039818,20541.176445318164,9647.125187420163,21276.108821779268,155.1941664668901,1629.244127301097,17232.969074533245,11098.853841738575
2025-04-13,2025,4,15,509.9157535551927,119270.05619794427,19411.16592183067,16292.357855633545,23105.739229230927,120.4182490577223,9058.77110112858,6068.18719959245,11122.950378091751
2025-04-20,2025,4,16,495.6850419863775,120424.66347242786,21224.031254574886,16930.146211840973,28239.086119503903,31.393856340761502,11036.186654722977,14041.99929804494,11605.922354727963
2025-04-27,2025,4,17,112.49254557830525,130081.8313191324,19103.83897850724,13425.231749343095,6265.0199567006275,86.06156859513423,16571.414425100786,7008.65658276135,11409.947412389129
2025-05-04,2025,5,18,239.4470441067096,192014.71100586478,23597.38639211029,20798.294940344265,9621.241221483833,96.26872028198855,6785.751248728199,4762.289399126902,13376.926947137983
2025-05-11,2025,5,19,175.32171533809662,147386.73401612593,17434.789770645828,10724.628613456487,25928.383575512504,83.98435452537218,13539.184710425727,16447.38444702638,12987.850933352978
2025-05-18,2025,5,20,126.16871431888869,104828.0362720552,26544.989861990314,11847.704392667125,22525.623815353043,161.02929850380272,12482.221694639937,10464.70358692527,11675.528084685899
2025-05-25,2025,5,21,178.1814887512729,214485.43396373084,16104.358276950848,12764.723651971874,17174.4172640529,204.97323868387267,13145.500964448518,7235.809392624322,14085.297839792835
2025-06-01,2025,6,22,115.58975624865872,249254.45400495964,25300.35664234479,18563.82602302738,23756.52650090198,207.51057688329234,15396.64371562496,36015.400872249644,17474.313804353493
2025-06-08,2025,6,23,474.4017281126059,184731.8788972112,20125.238612587847,10368.185885376015,20770.009891748115,192.90531225514752,7499.3665215949795,3837.3830885253,15459.714774118422
2025-06-15,2025,6,24,495.49426664625565,152554.02022900042,22837.034409318738,15308.285592247315,11300.79504757087,265.75686288002044,9544.21049197321,12680.428724801624,14014.263869650213
2025-06-22,2025,6,25,223.41187898297568,235952.70490456786,23411.395759712334,21263.25814585873,17573.795261102496,35.72050550912771,6181.246291047889,11396.785911816334,16115.229046962817
2025-06-29,2025,6,26,192.980331010292,187872.05319833697,16487.235197182566,17013.00307881314,21160.47248458167,318.04592943737106,7157.847406577404,12624.3182086569,15264.514715390775
2025-07-06,2025,7,27,158.59812580225133,170094.8175087747,15251.583303458408,14699.189921579695,29823.588813888244,15.188586058104626,13384.461154964953,3505.5572188532387,14279.287215378492
2025-07-13,2025,7,28,137.35047453478282,173588.37266871938,13173.922807847897,16433.6858773925,18311.81317050182,106.0004599854976,3871.1340699585426,13082.179748242788,13983.411661110296
2025-07-20,2025,7,29,394.6185496807564,134280.75679202718,16948.332201269113,8520.395808920493,15178.320172471245,192.05374231088155,6038.490692157288,19637.505365240922,12593.648220871568
2025-07-27,2025,7,30,255.35579756288178,133241.42381024302,19925.64801117952,13829.631510458674,25660.79957768754,69.74932017394393,6289.8380052392895,6319.357470176373,12080.651226754193
2025-08-03,2025,8,31,160.36256473398925,154648.91210857983,17381.569980346823,6308.137992866099,22311.437413207826,206.850053429407,8862.857575577857,3262.614189141808,12100.458493650354
2025-08-10,2025,8,32,312.06038275853757,400048.66187787795,17180.26114742489,16954.697377566503,58682.1108738922,124.59867152240841,8244.139520785413,15562.826864395374,20938.64691442632
2025-08-17,2025,8,33,107.10283590324349,222371.4312275251,33059.18788339556,14683.413009705122,24406.492847006637,51.912309956517774,12914.72040268274,8075.625830790411,18819.53780986856
2025-08-24,2025,8,34,417.20913459379597,275758.998989736,20053.98805971267,16821.052057901758,23923.466161825465,46.528442662193456,8617.232999538468,24059.237608201667,19724.33890368523
2025-08-31,2025,8,35,67.07530835540243,100574.5738583252,20341.79694055071,17129.12817235315,26060.121351991416,122.01397542939549,8382.514952471522,2649.5286348389127,14216.292864839786
2025-09-07,2025,9,36,269.00480093152686,157808.8488229429,26208.12490246712,16596.41944779167,23523.507709477315,169.93201522361875,8129.826883012054,5932.370407922485,13876.277594196901
2025-09-14,2025,9,37,160.81161400434937,100127.9085721947,17321.90171719698,14886.909148238157,14114.648073005206,193.59696349501402,6445.272867886916,2568.110426416507,11400.717691592168
2025-09-21,2025,9,38,96.65926381938621,186310.48408898985,12311.975816729444,13374.170184618197,26684.11866972603,58.35314518282813,9376.061699061023,5259.622116164514,13085.747404286813
2025-09-28,2025,9,39,24.535649235388142,114711.60294696227,24728.517702213525,8904.099636301462,20093.63422089389,148.9850577367956,15231.672857921954,4795.421497825329,11723.163261372078
2025-10-05,2025,10,40,77.27892057712857,157610.57552286013,17181.434074418237,18567.98943698063,14887.354408696236,23.375987909889023,10871.448169854395,5916.663602458759,12531.491603322022
2025-10-12,2025,10,41,258.84500769300814,122171.05940008163,19596.324113724386,12515.738968203694,14568.673911855829,171.1254889711587,14819.715553063286,6176.836123097457,11631.71893633504
2025-10-19,2025,10,42,192.39134593497084,120741.82716419363,14131.441156327275,19693.198608183306,5023.032657283453,183.38579623796082,11547.098482750107,2932.6408126642295,11019.786462436441
2025-10-26,2025,10,43,336.25638318172435,68668.71069845992,14048.841099814937,14151.877183379247,23031.582284252254,179.63697711611854,13633.013829187437,15375.581186040408,9650.084432260737
2025-11-02,2025,11,44,441.7740595420833,265351.8051499336,27070.337980826203,9852.370446578136,20725.670043560775,54.70623138484299,1402.1244406185892,3537.669715047119,14692.594854673476
2025-11-09,2025,11,45,155.1438107703197,159530.63672865488,19723.470553167383,15385.61158035629,35352.125185245146,52.37372502890585,12208.355523899378,6414.275473143745,14078.665455831248
2025-11-16,2025,11,46,202.86161794014905,106367.39915213532,31013.703068453797,13584.639687213079,38125.34497980532,114.89204431161332,12159.277346100092,19856.240446599313,12991.478932887889
2025-11-23,2025,11,47,1000.3589652901454,117709.24398287327,24508.122556976035,12740.328081725444,44718.30817243296,385.25045281557465,8478.181919705843,1834.9085326269953,12442.68677971671
2025-11-30,2025,11,48,186.903033722005,177577.29427877182,28069.270077293768,13698.342810222322,22476.35965370177,113.0138991372364,11193.206564926008,6201.932794122659,13919.61528370278
2025-12-07,2025,12,49,246.79114697115628,194961.73919204122,23955.35030524802,20138.79997080371,21087.014612639414,189.70175493082567,7991.962137244762,6177.1931744642125,15027.79291263262
2025-12-14,2025,12,50,420.3715692075708,126614.95778064281,17892.57712083501,19696.790529911283,25376.900745254297,58.601876979920725,8554.425493362858,7321.79592469238,13287.588418331165
2025-12-21,2025,12,51,322.5697958669208,133210.41840683052,17176.592420162513,21529.110260043417,43055.56747645191,51.430230265507724,10091.465160464586,12898.275835314727,13322.3376249146
2025-12-28,2025,12,52,256.73592779000285,157357.3124602128,21227.467159237065,11020.481667214615,37212.626010324726,38.69765038159062,7987.382605923453,13884.5654653301,13752.271111756689
